1 1 0.001504
1 2 0.003005
1 3 0.004502
1 4 0.005994
1 5 0.007476
1 6 0.008949
1 7 0.010408
1 8 0.011852
1 9 0.013279
1 10 0.014686
1 11 0.016069
1 12 0.017429
1 13 0.018759
1 14 0.020060
1 15 0.021327
1 16 0.022560
1 17 0.023753
1 18 0.024907
1 19 0.026017
1 20 0.027083
1 21 0.028102
1 22 0.029074
1 23 0.029996
1 24 0.030870
1 25 0.031691
1 26 0.032465
1 27 0.033186
1 28 0.033861
1 29 0.034485
1 30 0.035065
1 31 0.035599
1 32 0.036093
1 33 0.036545
1 34 0.036962
1 35 0.037342
1 36 0.037694
1 37 0.038015
1 38 0.038313
1 39 0.038587
1 40 0.038844
1 41 0.039081
1 42 0.039307
1 43 0.039518
1 44 0.039722
1 45 0.039915
1 46 0.040103
1 47 0.040282
1 48 0.040459
1 49 0.040626
1 50 0.040791
1 51 0.040946
1 52 0.041095
1 53 0.041233
1 54 0.041362
1 55 0.041474
1 56 0.041572
1 57 0.041648
1 58 0.041705
1 59 0.041732
1 60 0.041732
1 61 0.041696
1 62 0.041624
1 63 0.041509
1 64 0.041351
1 65 0.041142
1 66 0.040883
1 67 0.040566
1 68 0.040194
1 69 0.039759
1 70 0.039264
1 71 0.038703
1 72 0.038079
1 73 0.037388
1 74 0.036635
1 75 0.035815
1 76 0.034934
1 77 0.033989
1 78 0.032986
1 79 0.031925
1 80 0.030810
1 81 0.029642
1 82 0.028426
1 83 0.027164
1 84 0.025860
1 85 0.024516
1 86 0.023137
1 87 0.021724
1 88 0.020283
1 89 0.018814
1 90 0.017322
1 91 0.015808
1 92 0.014276
1 93 0.012728
1 94 0.011166
1 95 0.009591
1 96 0.008007
1 97 0.006415
1 98 0.004817
1 99 0.003214
1 100 0.001608
2 1 0.003009
2 2 0.006014
2 3 0.009012
2 4 0.011996
2 5 0.014964
2 6 0.017911
2 7 0.020833
2 8 0.023723
2 9 0.026580
2 10 0.029395
2 11 0.032167
2 12 0.034886
2 13 0.037552
2 14 0.040155
2 15 0.042694
2 16 0.045159
2 17 0.047550
2 18 0.049858
2 19 0.052082
2 20 0.054215
2 21 0.056257
2 22 0.058199
2 23 0.060047
2 24 0.061792
2 25 0.063439
2 26 0.064981
2 27 0.066428
2 28 0.067771
2 29 0.069023
2 30 0.070178
2 31 0.071248
2 32 0.072228
2 33 0.073134
2 34 0.073960
2 35 0.074723
2 36 0.075419
2 37 0.076063
2 38 0.076652
2 39 0.077201
2 40 0.077707
2 41 0.078185
2 42 0.078629
2 43 0.079055
2 44 0.079456
2 45 0.079845
2 46 0.080215
2 47 0.080579
2 48 0.080926
2 49 0.081267
2 50 0.081591
2 51 0.081908
2 52 0.082203
2 53 0.082486
2 54 0.082740
2 55 0.082973
2 56 0.083167
2 57 0.083328
2 58 0.083438
2 59 0.083502
2 60 0.083500
2 61 0.083437
2 62 0.083293
2 63 0.083071
2 64 0.082753
2 65 0.082343
2 66 0.081823
2 67 0.081198
2 68 0.080451
2 69 0.079587
2 70 0.078593
2 71 0.077476
2 72 0.076225
2 73 0.074848
2 74 0.073336
2 75 0.071698
2 76 0.069931
2 77 0.068043
2 78 0.066032
2 79 0.063909
2 80 0.061674
2 81 0.059337
2 82 0.056900
2 83 0.054374
2 84 0.051761
2 85 0.049071
2 86 0.046308
2 87 0.043481
2 88 0.040593
2 89 0.037654
2 90 0.034666
2 91 0.031637
2 92 0.028569
2 93 0.025471
2 94 0.022344
2 95 0.019194
2 96 0.016023
2 97 0.012838
2 98 0.009639
2 99 0.006431
2 100 0.003217
3 1 0.004519
3 2 0.009033
3 3 0.013534
3 4 0.018017
3 5 0.022474
3 6 0.026901
3 7 0.031289
3 8 0.035633
3 9 0.039922
3 10 0.044154
3 11 0.048316
3 12 0.052405
3 13 0.056408
3 14 0.060322
3 15 0.064134
3 16 0.067842
3 17 0.071432
3 18 0.074903
3 19 0.078241
3 20 0.081449
3 21 0.084511
3 22 0.087434
3 23 0.090202
3 24 0.092826
3 25 0.095291
3 26 0.097610
3 27 0.099772
3 28 0.101791
3 29 0.103659
3 30 0.105393
3 31 0.106986
3 32 0.108458
3 33 0.109802
3 34 0.111043
3 35 0.112172
3 36 0.113216
3 37 0.114167
3 38 0.115051
3 39 0.115860
3 40 0.116620
3 41 0.117322
3 42 0.117992
3 43 0.118617
3 44 0.119223
3 45 0.119796
3 46 0.120358
3 47 0.120893
3 48 0.121422
3 49 0.121926
3 50 0.122423
3 51 0.122892
3 52 0.123347
3 53 0.123767
3 54 0.124163
3 55 0.124510
3 56 0.124817
3 57 0.125058
3 58 0.125241
3 59 0.125337
3 60 0.125352
3 61 0.125258
3 62 0.125059
3 63 0.124728
3 64 0.124269
3 65 0.123654
3 66 0.122889
3 67 0.121950
3 68 0.120842
3 69 0.119544
3 70 0.118064
3 71 0.116384
3 72 0.114514
3 73 0.112441
3 74 0.110177
3 75 0.107713
3 76 0.105062
3 77 0.102220
3 78 0.099202
3 79 0.096007
3 80 0.092650
3 81 0.089133
3 82 0.085473
3 83 0.081672
3 84 0.077747
3 85 0.073701
3 86 0.069551
3 87 0.065300
3 88 0.060963
3 89 0.056544
3 90 0.052057
3 91 0.047504
3 92 0.042899
3 93 0.038243
3 94 0.033548
3 95 0.028817
3 96 0.024057
3 97 0.019273
3 98 0.014471
3 99 0.009655
3 100 0.004830
4 1 0.006036
4 2 0.012064
4 3 0.018077
4 4 0.024064
4 5 0.030020
4 6 0.035932
4 7 0.041796
4 8 0.047597
4 9 0.053332
4 10 0.058984
4 11 0.064549
4 12 0.070011
4 13 0.075365
4 14 0.080593
4 15 0.085693
4 16 0.090645
4 17 0.095448
4 18 0.100082
4 19 0.104549
4 20 0.108828
4 21 0.112926
4 22 0.116822
4 23 0.120525
4 24 0.124018
4 25 0.127314
4 26 0.130396
4 27 0.133284
4 28 0.135963
4 29 0.138455
4 30 0.140750
4 31 0.142873
4 32 0.144815
4 33 0.146605
4 34 0.148236
4 35 0.149739
4 36 0.151106
4 37 0.152370
4 38 0.153524
4 39 0.154601
