51 1 0.046433
51 2 0.092907
51 3 0.139452
51 4 0.186116
51 5 0.232911
51 6 0.279890
51 7 0.327041
51 8 0.374412
51 9 0.421961
51 10 0.469721
51 11 0.517607
51 12 0.565626
51 13 0.613633
51 14 0.661590
51 15 0.709274
51 16 0.756577
51 17 0.803179
51 18 0.848886
51 19 0.893264
51 20 0.936035
51 21 0.976672
51 22 1.014851
51 23 1.050028
51 24 1.081937
51 25 1.110148
51 26 1.134601
51 27 1.155116
51 28 1.171934
51 29 1.185159
51 30 1.195299
51 31 1.202646
51 32 1.207841
51 33 1.211217
51 34 1.213414
51 35 1.214703
51 36 1.215650
51 37 1.216421
51 38 1.217490
51 39 1.218919
51 40 1.221097
51 41 1.224006
51 42 1.227969
51 43 1.232906
51 44 1.239095
51 45 1.246409
51 46 1.255098
51 47 1.265001
51 48 1.276343
51 49 1.288939
51 50 1.302992
51 51 1.318297
51 52 1.335031
51 53 1.352969
51 54 1.372255
51 55 1.392638
51 56 1.414222
51 57 1.436715
51 58 1.460167
51 59 1.484233
51 60 1.508885
51 61 1.533708
51 62 1.558577
51 63 1.582984
51 64 1.606686
51 65 1.629071
51 66 1.649773
51 67 1.668076
51 68 1.683505
51 69 1.695275
51 70 1.702853
51 71 1.705453
51 72 1.702577
51 73 1.693559
51 74 1.678073
51 75 1.655736
51 76 1.626563
51 77 1.590589
51 78 1.548255
51 79 1.500009
51 80 1.446603
51 81 1.388702
51 82 1.327142
51 83 1.262578
51 84 1.195745
51 85 1.127159
51 86 1.057375
51 87 0.986739
51 88 0.915631
51 89 0.844249
51 90 0.772833
51 91 0.701474
51 92 0.630307
51 93 0.559353
51 94 0.488676
51 95 0.418254
51 96 0.348102
51 97 0.278172
51 98 0.208449
51 99 0.138875
51 100 0.069412
52 1 0.045108
52 2 0.090242
52 3 0.135435
52 4 0.180698
52 5 0.226072
52 6 0.271545
52 7 0.317158
52 8 0.362872
52 9 0.408721
52 10 0.454629
52 11 0.500610
52 12 0.546543
52 13 0.592409
52 14 0.638025
52 15 0.683326
52 16 0.728052
52 17 0.772078
52 18 0.815059
52 19 0.856805
52 20 0.896896
52 21 0.935100
52 22 0.970960
52 23 1.004263
52 24 1.034599
52 25 1.061869
52 26 1.085807
52 27 1.106522
52 28 1.123957
52 29 1.138445
52 30 1.150117
52 31 1.159472
52 32 1.166736
52 33 1.172472
52 34 1.176909
52 35 1.180590
52 36 1.183684
52 37 1.186676
52 38 1.189656
52 39 1.193038
52 40 1.196834
52 41 1.201400
52 42 1.206683
52 43 1.212991
52 44 1.220223
52 45 1.228650
52 46 1.238135
52 47 1.248922
52 48 1.260848
52 49 1.274131
52 50 1.288587
52 51 1.304413
52 52 1.321401
52 53 1.339724
52 54 1.359152
52 55 1.379823
52 56 1.401478
52 57 1.424213
52 58 1.447730
52 59 1.472066
52 60 1.496869
52 61 1.522101
52 62 1.547338
52 63 1.572447
52 64 1.596915
52 65 1.620490
52 66 1.642556
52 67 1.662729
52 68 1.680277
52 69 1.694685
52 70 1.705116
52 71 1.710951
52 72 1.711313
52 73 1.705587
52 74 1.693022
52 75 1.673240
52 76 1.645889
52 77 1.611106
52 78 1.569136
52 79 1.520673
52 80 1.466425
52 81 1.407363
52 82 1.344314
52 83 1.278205
52 84 1.209728
52 85 1.139603
52 86 1.068304
52 87 0.996323
52 88 0.923940
52 89 0.851458
52 90 0.779015
52 91 0.706783
52 92 0.634804
52 93 0.563161
52 94 0.491839
52 95 0.420865
52 96 0.350189
52 97 0.279801
52 98 0.209636
52 99 0.139657
52 100 0.069796
53 1 0.043759
53 2 0.087540
53 3 0.131349
53 4 0.175217
53 5 0.219133
53 6 0.263130
53 7 0.307173
53 8 0.351292
53 9 0.395421
53 10 0.439580
53 11 0.483662
53 12 0.527665
53 13 0.571435
53 14 0.614935
53 15 0.657953
53 16 0.700408
53 17 0.742021
53 18 0.782667
53 19 0.822001
53 20 0.859864
53 21 0.895871
